video,shot_number,category,cluster,interactions_number_speakers_2,interactions_number_speakers_3,interactions_number_speakers_4,interactions_number_speakers_4+,intervention_short,intervention_long,speakers_type_ponctuel,speakers_type_localise,speakers_type_present,speakers_type_regulier,speakers_type_important,speaker_distribution,mean_number_of_faces,std_number_of_faces,inter_intensity_variation,intra_intensity_variation,number_shot_transition,number_speaker_transition,speech,music,speech_with_music,speech_with_non_music,non_speech_with_music,non_speech_with_non_music,words,duration
Greenghoulie-Episode43WackyWednesdayAtBryanAndPetesKidsSite2TheWe828.xml,1,school_and_education,22,0.0,0.0,18.16,52.04,0.0,15.97,0.0,0.0,23.41,41.79,19.9,100.0,7.666666666666667,7.951240294584374,51.91764705883334,15.904139433544445,205.278592375,3.81231671554,83.3,43.23,32.46,50.69,10.76,5.85,11.8455497382,5.99982405208
Avelx-ParticleMotionPanelInBlender645.xml,1,educational,22,8.19,15.05,2.24,40.78,6.98,3.12,0.0,0.0,0.0,42.22,27.9,100.0,1.6666666666666667,1.247219128924647,69.70065359476666,25.79520697167778,210.341805434,12.7957931639,80.94,34.83,23.95,56.89,10.88,8.17,14.9738219895,10.0378288027
Eduardoquezada-ALIVIO_LEGAL_OO2492.xml,1,default_category,24,0.0,94.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.13,100.0,12.0,12.549900398011133,37.95816993463334,14.814814814811111,588.235294118,1.47058823529,89.41,18.16,13.54,76.0,7.71,2.75,3.76963350785,1.19644585203
Portofsandiego-HornblowerCruisesVolunteersForCopperFreePaintStudy923.xml,1,educational,26,0.0,0.0,0.0,0.0,0.0,97.07,97.07,0.0,0.0,0.0,0.0,100.0,3.5,3.5,32.37952069717778,15.250544662288888,178.571428571,0.0,91.91,16.61,14.55,76.35,2.06,3.83,1.06020942408,0.492654174364
Crashsolo-OneMinuteReliableWife160.xml,1,literature,25,0.0,0.0,80.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25,100.0,3.5,3.5,4.3856209150388885,9.934640522891112,208.333333333,0.0,72.55,72.08,56.81,15.74,23.61,3.84,0.667539267016,0.422275006598
Henrichy0205blip-PoliticsOfRedistribution678.xml,1,art,28,0.0,24.84,0.0,62.59,0.0,6.09,0.0,0.0,14.88,20.92,57.52,100.0,5.0,4.8218253804964775,48.11416122004445,20.915032679744442,987.654320988,1.76366843034,68.43,52.33,35.05,33.37,17.27,14.02,8.53403141361,4.98812351544
IouriHaller-LoraTells643.xml,1,movies_and_television,19,20.28,6.37,10.3,24.54,0.0,5.35,0.0,0.0,61.3,5.55,0.0,100.0,2.0,1.632993161855452,25.145533769066667,14.727668845308889,441.988950276,6.0773480663,31.58,81.22,18.19,13.02,63.03,4.08,0.0130890052356,3.18465734143
Mikebogle-iGoogleOverviewSettingUpIFrames206.xml,1,technology,10,28.28,0.0,0.0,0.0,0.0,67.47,0.0,0.0,0.0,0.0,95.1,100.0,0.0,0.0,88.10893246187776,3.747276688453889,119.047619048,0.0,95.93,9.44,7.88,87.81,1.57,2.27,5.10471204188,2.21694378464
Cashflowcoach-TwoRisks184.xml,1,default_category,23,0.0,0.0,0.0,0.0,0.53,93.96,93.96,0.0,0.53,0.0,0.0,100.0,6.0,6.0,13.5311546841,14.945533769046667,35.5871886121,0.355871886121,89.67,56.01,48.15,41.52,7.86,1.93,6.7277486911,2.47206826779
Daveandtom-SafetyGeeksSVIEpisode1ComedySeries320.xml,1,comedy,9,10.68,4.03,10.38,8.78,6.68,2.67,0.0,0.0,11.25,28.84,0.0,100.0,15.0,15.768207369145157,23.820915032677775,18.562091503266668,4085.10638298,10.0,52.9,71.34,28.87,24.03,42.47,4.37,3.14136125654,4.13477610627
ReViewMe-FullmetalAlchemistSeason2HybridBoxThinpackReview232.xml,1,movies_and_television,31,4.33,2.76,0.0,81.25,1.69,3.3,0.0,0.0,0.0,22.68,67.79,100.0,0.0,0.0,42.785185185188894,0.0,13.1578947368,11.1842105263,95.29,27.7,26.38,68.76,1.31,3.35,10.497382199,6.6860209378
Remove-PeterKuchnickiAtSparkAwards619.xml,1,art,33,0.0,0.24,0.0,97.08,0.38,0.0,0.0,0.0,2.74,38.88,54.09,100.0,3.5714285714285716,3.0639443699324596,18.62962962962222,7.450980392154444,76.1904761905,9.94285714286,71.65,50.98,31.51,40.14,19.47,8.84,47.4083769634,23.0931644233
Crashsolo-OneMinuteGolemsEye714.xml,1,literature,10,0.0,0.0,95.54,0.0,0.0,0.0,0.0,0.0,0.0,6.61,87.71,100.0,7.0,7.0,2.9294117647014444,10.283224400884444,101.01010101,2.0202020202,83.64,39.8,33.87,49.77,5.93,4.88,1.66230366492,0.870942201108
Hungrygeneration-DrivingIntoADitchPart3625.xml,1,default_category,8,0.0,0.0,6.63,75.01,0.14,5.96,0.0,0.0,6.4,79.6,0.0,100.0,8.75,7.606192652481704,32.57864923745555,14.335511982581112,319.337670018,5.85452395033,87.23,20.67,9.86,77.36,10.81,1.87,35.2356020942,14.8763965866
Redmonk-DougNealOnMovingBeyondThe2Solution365.xml,1,technology,31,0.0,0.0,0.0,99.34,0.0,0.0,0.0,0.0,0.03,18.53,79.45,100.0,0.5,0.5,90.42701525054444,17.385620915022223,97.9192166463,3.42717258262,95.24,23.33,21.18,74.06,2.15,2.45,14.2408376963,7.18747250814
Politicallunch-PoliticalLunch040208679.xml,1,politics,29,0.0,0.0,0.0,99.94,0.0,0.0,0.0,0.0,5.18,0.0,94.68,100.0,24.142857142857142,28.027683108101595,59.9145969499,14.161220043577778,563.909774436,8.27067669173,90.53,10.08,4.64,85.89,5.43,3.59,5.86387434555,2.34010732823
Isismasoud-IsisMasoudASTHEDUSTSETTLESVideoBlog81908288.xml,1,personal_or_auto-biographical,13,21.8,0.0,44.18,0.0,3.32,18.6,0.0,0.0,0.0,0.0,87.78,100.0,11.4,8.912911982062877,38.21525054466667,6.230936819172223,1086.95652174,3.26086956522,75.82,58.86,42.8,33.0,16.05,7.54,3.37696335079,1.61872085863
Samueltheslim-VimozParte1619.xml,1,videoblogging,21,0.0,0.0,0.0,0.0,0.0,93.02,93.02,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.55424836602222,30.152505446611112,1372.54901961,0.0,81.68,63.14,50.47,31.21,12.67,2.32,0.837696335079,0.44866719451
Politicallunch-PoliticalLunch030408OhioAndTexasTuesdaySnack289.xml,1,politics,29,0.0,0.0,0.0,98.89,0.0,0.0,0.0,0.0,3.83,0.0,94.82,100.0,8.333333333333334,5.436502143433364,66.82178649236667,20.78431372548889,441.640378549,7.25552050473,91.56,10.35,5.46,86.1,4.89,3.21,6.49214659686,2.78877452274
EconomyInCrisis-DailyUpdateJuly292009427.xml,1,citizen_journalism,10,0.0,0.0,96.84,0.0,0.0,0.0,7.94,0.0,0.0,0.0,87.56,100.0,1.5,1.5,23.621350762533336,14.596949891081108,97.5609756098,0.487804878049,86.25,15.8,5.05,81.15,10.76,2.46,4.31937172775,1.80346617401
RailsConf-RailsConf09RobertMartinWhatKilledSmalltalkCouldKillRuby751.xml,1,technology,33,0.55,0.19,4.07,86.52,0.44,0.0,0.35,0.0,11.15,46.59,30.35,100.0,1.5,1.5,42.53681917212222,21.002178649233333,30.6748466258,12.8396143734,75.09,39.64,26.26,48.83,13.38,11.43,46.8455497382,20.0756576053
Themindofward-TheTweetsAreFalling523.xml,1,technology,31,59.67,38.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.48,100.0,2.0,2.0,21.581263616566666,39.43355119825556,44.6428571429,0.446428571429,90.28,32.01,28.74,61.43,3.27,6.34,8.6387434555,3.94123339492
Publicdomain-dick_tracy_ep_3_the_fur_pirates967.xml,1,movies_and_television,19,15.8,0.0,14.84,19.43,3.26,2.81,1.1,0.0,2.74,15.36,32.88,100.0,2.3333333333333335,1.699673171197595,44.612636165577776,6.928104575162223,394.431554524,7.88863109049,51.28,76.31,31.11,20.17,45.2,3.1,4.62041884817,3.79167766341
Samibengharbia-FreedomOnTheNetIndex379.xml,1,videoblogging,1,0.0,0.0,0.0,93.26,0.0,4.36,0.0,0.0,17.2,10.83,68.99,100.0,6.0,3.40587727318528,22.87973856208889,23.70370370371111,58.8235294118,0.352941176471,82.27,67.4,56.24,25.99,11.16,6.08,16.387434555,7.47778657517
Nitaai-BhagavataGita02RihaMP4847.xml,1,religion,25,0.62,13.41,10.74,23.74,6.47,7.5,0.0,0.0,11.44,20.62,28.67,100.0,19.285714285714285,14.76205837093658,14.633551198265556,23.572984749477776,142.622051563,7.8990674712,25.35,97.15,24.32,1.03,72.83,1.66,7.52617801047,16.0376528548
OSGUI-ati846.xml,1,technology,13,8.96,2.59,4.36,2.79,7.72,26.05,0.0,0.0,4.08,24.25,22.65,100.0,3.0,2.8284271247461903,33.43747276688888,28.235294117644443,1042.01680672,5.71428571429,1.72,55.63,0.39,1.13,55.24,42.97,3.59947643979,5.23445060262
Ist759-ScreencastingOnMyMac457.xml,1,educational,29,0.0,0.0,0.0,94.75,0.22,0.0,0.0,0.0,11.1,4.79,78.53,100.0,9.285714285714286,7.850646665162335,34.9045751634,13.376906318077777,556.920556921,5.73300573301,91.8,39.12,34.0,57.78,5.12,2.93,19.1492146597,10.7416204803
Nitaai-GopaljiKatha2494.xml,1,religion,17,0.0,0.0,0.0,0.0,1.07,2.1,0.0,2.1,0.53,0.54,0.0,100.0,3.0,0.816496580927726,33.53246187364444,5.403050108933333,29.9850074963,0.224887556222,3.21,99.81,3.21,0.0,96.6,0.0,0.0130890052356,11.735726225
AnimalTVorg-movie_100357.xml,1,default_category,7,0.0,99.09,0.0,0.0,0.0,0.0,82.71,0.0,0.0,15.49,0.0,100.0,23.5,16.99264546796643,49.38779956427778,21.74291939,2285.71428571,5.71428571429,56.64,49.43,19.14,37.5,30.29,9.07,0.693717277487,0.307908858978
Cardatavideo-NewLexusHS250hHybridSedan196.xml,1,default_category,29,6.15,47.44,0.0,35.22,0.0,0.0,0.0,0.0,6.03,0.0,81.17,100.0,13.0,13.92838827718412,1.6026143790844447,15.729847494555555,498.338870432,1.99335548173,87.3,36.61,26.72,60.59,9.89,1.47,5.92931937173,2.64801618721
Omichael-om7CommunityWay213.xml,1,default_category,10,0.0,2.6,0.0,89.43,1.15,0.0,0.0,0.0,11.48,4.72,70.53,100.0,6.666666666666667,4.955356249106169,71.9899782135,6.27450980391889,128.205128205,13.2478632479,91.95,31.54,25.12,66.78,6.42,1.46,14.4633507853,8.23436262866
Crashsolo-OneMinuteAnEvilGuest273.xml,1,literature,19,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22,100.0,8.0,8.0,38.28671023963333,16.5577342048,416.666666667,0.0,16.82,30.42,2.8,14.02,27.62,51.67,1.00785340314,0.633412509897
Griotgreg-2010LexysHS250h753.xml,1,autos_and_vehicles,24,0.0,0.0,0.0,94.29,1.23,0.0,0.0,0.0,0.0,0.0,91.93,100.0,1.0,1.0,43.53681917211111,15.25054466232111,666.666666667,3.33333333333,92.67,16.83,12.62,79.93,4.21,2.24,3.78272251309,1.58353127474
TiempoCompartido-PraedatumEspaol668.xml,1,documentary,31,0.0,83.99,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,88.77,100.0,0.0,0.0,13.770806100212221,0.0,66.6666666667,0.0,91.34,11.07,8.79,82.37,2.27,5.63,3.18062827225,1.31960939562
Anglicantv-FCA2009RevRoberts569.xml,1,religion,22,2.45,4.25,4.38,71.69,2.22,2.29,0.0,0.0,0.2,60.7,17.27,100.0,5.333333333333333,4.307615994440028,18.292374727675554,6.274509803921111,146.532074243,25.7245197004,75.57,55.02,33.03,42.54,21.99,2.39,49.1623036649,27.0168030263
MeetCleaverTheatre-MCTTribulation99ZELDA494.xml,1,movies_and_television,5,0.0,0.0,0.0,0.0,3.87,59.12,45.2,13.92,3.87,0.0,0.0,100.0,0.0,0.0,26.887145969522223,16.7320261438,800.0,2.66666666667,16.77,94.4,14.98,1.2,79.42,1.73,0.261780104712,0.659804697809
Scottstead-Technosailorcom895.xml,1,default_category,20,4.44,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,4.04,100.0,0.0,0.0,30.189106753799997,15.294117647055556,520.833333333,0.0,22.66,92.08,17.29,5.37,74.8,1.09,0.0130890052356,0.844550013196
Arincrumley-ForestFireLiveTheAppartmentInBrooklynNY134.xml,1,music_and_entertainment,14,0.0,0.0,0.0,0.0,4.83,53.36,3.01,0.0,0.0,0.0,55.19,100.0,12.8,15.992498241363043,42.49673202613334,22.04793028322222,1851.85185185,1.85185185185,2.26,69.07,1.93,0.3,67.14,29.61,0.497382198953,0.950118764846
Thatsportsshow-ThatSportsShowWhyWeDontWatchSoccer595.xml,1,sports,5,0.0,33.82,0.0,0.0,2.58,49.74,0.0,0.0,0.0,1.26,84.63,100.0,2.3333333333333335,1.699673171197595,56.83355119824445,17.211328976033332,739.130434783,1.30434782609,86.94,21.39,11.62,75.31,9.77,2.73,5.64136125654,2.02340107328
Gvtvnews-GVTVWeekendUpdate013009NCTV11969.xml,1,movies_and_television,25,1.03,13.2,6.77,62.81,0.7,7.14,0.03,0.0,20.94,18.09,49.94,100.0,4.75,3.031088913245535,28.01917211328889,15.294117647066665,228.544776119,6.99626865672,49.17,94.96,47.47,1.69,47.49,3.07,32.6439790576,18.8616169614
ReViewMe-HowToSearchForSongsInITunes543.xml,1,technology,10,25.15,0.0,8.25,0.0,8.41,23.75,0.0,0.0,17.87,0.0,45.14,100.0,0.5,0.5,35.219607843144445,27.53812636167778,198.01980198,0.792079207921,82.5,48.87,34.88,47.62,14.0,3.19,5.71989528796,4.44268496525
Nitaai-MangalaArtiVraja2002365.xml,1,default_category,17,7.19,4.26,0.53,0.0,12.46,9.03,0.04,0.0,12.18,20.41,0.0,100.0,0.0,0.0,99.98823529410001,0.0,1.3446282103,3.79185155305,49.97,96.45,47.26,2.7,49.18,0.83,68.9790575916,65.4262338348
Dwfree1967-WelcomeToTheTwiterverse599.xml,1,default_category,17,1.72,25.82,0.0,21.91,0.0,22.74,0.0,19.9,0.09,9.74,41.46,100.0,1.3333333333333333,1.247219128924647,17.026579520693335,9.847494553375554,99.5850622407,1.82572614108,32.94,98.73,32.5,0.43,66.23,0.38,4.71204188482,10.6008621448
CabriniComDept-OurHandsAreNotTied761.xml,1,documentary,10,2.37,1.27,0.77,14.54,0.62,3.96,0.0,5.74,13.4,3.97,0.0,100.0,11.705882352941176,10.958556720568811,4.931154684097778,18.344226579511112,141.141512938,2.59997523833,23.0,10.49,6.06,16.93,4.43,1.42,33.6910994764,71.0565672561
SEEPROGRESS-StrategicResetUSSenateBriefingOnIraqPolicyPart2682.xml,1,politics,10,0.0,20.09,78.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,88.7,100.0,9.666666666666666,7.1336448530109,20.525490196066666,5.141612200436667,186.335403727,2.48447204969,85.2,17.7,7.11,78.09,10.59,3.59,3.01047120419,1.4163807513
Xax66-UVNAtChampionCityComicConEpisode2947.xml,1,default_category,24,90.12,0.0,0.0,0.0,2.61,0.0,85.44,0.0,7.28,0.0,0.0,100.0,16.0,13.253930234714028,48.50021786492222,23.224400871455558,687.5,1.25,87.2,14.06,4.73,82.47,9.33,2.41,3.61256544503,1.40758335533
Politicallunch-PoliticalLunch092408760.xml,1,politics,29,4.14,0.0,0.0,90.34,0.0,0.0,0.0,0.0,6.52,0.0,87.94,100.0,17.5,14.919226968356416,49.608714596944445,10.806100217876669,442.804428044,8.11808118081,89.25,8.01,4.05,85.2,3.96,6.05,6.30890052356,2.38409430808
UBM-01045HighwayOfHoliness143.xml,1,religion,22,5.4,4.92,0.0,82.68,1.09,1.8,0.0,0.0,37.7,32.8,24.08,100.0,0.0,0.0,1.6339869281055555,18.605664488022224,134.902411022,2.23880597015,89.85,56.74,48.15,41.7,8.59,1.53,61.2434554974,30.6501275622
CageRadio-CageRadio08072009930.xml,1,sports,8,0.19,0.0,0.0,90.63,0.35,5.82,0.02,0.0,14.88,80.67,0.0,100.0,5.5,3.0413812651491097,57.150762527244446,15.729847494544446,309.236947791,8.59437751004,69.39,32.48,20.03,49.35,12.45,18.11,59.2146596859,21.9055159673
Jasonheath-BassByChrisThrelkeldWiegand763.xml,1,music_and_entertainment,17,0.0,0.0,0.0,0.0,5.21,20.89,0.0,0.0,0.0,0.0,26.1,100.0,0.0,0.0,40.44270152504445,0.0,65.3594771242,0.0,37.82,84.58,23.84,13.68,60.74,1.03,0.785340314136,1.34600158353
Golf-QolfGameHighlight190.xml,1,sports,30,0.0,0.0,0.0,33.64,0.0,0.0,0.0,0.0,1.95,3.35,28.27,100.0,1.0,0.816496580927726,15.159912854022217,14.553376906311108,209.64360587,9.22431865828,34.13,9.18,7.61,26.47,1.58,0.24,3.61256544503,4.19635787807
TheUptake-TheEnvironmentPresidentialDebateInNashville563.xml,1,default_category,24,15.7,0.0,26.58,0.0,9.89,28.05,0.0,0.0,7.26,1.68,70.02,100.0,26.625,17.46380184839487,43.96862745097778,15.032679738577777,653.594771242,4.57516339869,52.31,55.95,30.53,21.78,25.41,21.62,4.4109947644,2.69200316706
Thomas_jung-ABAPFreakShowJanuary72009413.xml,1,technology,1,10.53,11.21,0.0,44.15,1.02,14.65,0.0,34.04,32.97,12.59,0.0,100.0,2.0,1.5811388300841898,20.59738562090667,8.49673202614222,68.7285223368,2.74914089347,61.84,63.28,34.81,26.93,28.47,4.78,6.85863874346,5.120084455
Flashtuts-WorkingWithImagesInFlashCS3Professional640.xml,1,educational,10,0.0,0.0,0.0,99.28,0.0,0.0,0.0,0.0,0.0,16.09,81.78,100.0,0.0,0.0,52.13028322438888,24.270152505444443,131.004366812,6.1135371179,95.34,20.74,19.87,74.93,0.87,3.71,8.01047120419,2.01460367731
Wakeyouthmovement-WakeYouthMovementPromo339.xml,1,default_category,34,58.5,0.0,0.0,0.0,16.43,0.0,0.0,0.0,0.0,0.0,72.52,100.0,0.0,0.0,42.67276688453333,20.697167756,2391.30434783,0.0,71.83,29.35,12.45,59.37,16.9,6.71,0.837696335079,0.404680214656
Marquisdejolie-PennyArcadeOfMyEarlyStuff522.xml,1,music_and_entertainment,25,0.0,0.0,0.0,0.0,0.0,60.45,0.0,0.0,0.0,0.0,60.45,100.0,2.5,2.5,38.24008714596667,8.583877995654444,135.135135135,0.0,23.22,77.84,18.24,4.97,59.59,13.41,0.0130890052356,0.651007301839
10zenmonkeys-DearInternetImSorry675.xml,1,technology,19,11.78,7.61,12.78,43.08,4.24,1.89,0.0,0.0,0.37,4.16,73.89,100.0,12.5,10.385085459446158,43.0017429194111,16.949891067544442,320.781032078,6.41562064156,36.2,87.52,31.62,4.58,55.9,7.12,13.4162303665,6.30773291106
Politicallunch-PoliticalLunch091908Weekly10in3227.xml,1,politics,15,99.96,0.0,0.0,0.0,0.0,0.0,97.67,0.0,2.28,0.0,0.0,100.0,7.0,6.819090848492928,56.40958605664444,22.875816993455558,338.983050847,0.282485875706,91.59,9.83,6.97,84.62,2.86,5.21,7.10732984293,3.11427817366
Politicallunch-PoliticalLunch052709NomineeWednesday859.xml,1,politics,8,0.0,0.0,0.0,99.75,0.0,0.0,0.0,0.0,3.27,0.0,96.33,100.0,21.142857142857142,16.128312031319084,55.29847494554444,12.636165577329999,388.692579505,10.2473498233,92.55,6.25,2.65,89.9,3.6,3.25,6.41361256545,2.48966305973
ArchiveTVClassics-radarmen_chapter9_512kb944.xml,1,movies_and_television,19,7.58,13.28,4.29,58.64,2.49,0.0,0.0,0.0,11.46,69.55,0.0,100.0,5.833333333333333,4.524623986832743,32.83877995642222,10.501089324636666,348.936170213,17.3617021277,35.32,74.41,17.13,18.19,57.28,7.25,11.4528795812,10.3369402657
Queeradelphia-DannyTavernOnCamac733.xml,1,personal_or_auto-biographical,31,10.34,0.0,0.0,45.25,0.64,10.4,0.0,0.0,0.0,0.0,64.62,100.0,9.8,5.30659966456864,84.60348583877777,32.28758169934444,39.8009950249,0.0,64.71,24.03,20.83,43.88,3.2,1.79,12.6439790576,8.84138295065
Crashsolo-OneMinuteLirael820.xml,1,literature,15,0.0,0.0,0.0,0.0,0.0,89.68,89.68,0.0,0.0,0.0,0.0,100.0,17.0,12.083045973594572,47.7111111111,21.089324618744442,422.535211268,0.0,74.9,19.01,12.19,62.7,6.82,15.04,1.15183246073,0.624615113926
ArchiveTVClassics-uk12archive_512kb475.xml,1,movies_and_television,13,1.81,4.3,4.67,63.43,2.73,8.39,0.45,0.0,21.93,55.43,0.0,100.0,11.222222222222221,9.330687455652008,25.11808278866667,12.854030501092224,1078.140455,17.7052423343,46.98,61.7,19.81,27.15,41.89,11.0,5.5497382199,8.89416732647
Crashsolo-OneMinuteSpider961.xml,1,literature,15,0.0,0.0,0.0,0.0,0.0,91.96,91.96,0.0,0.0,0.0,0.0,100.0,13.333333333333334,9.46337971105226,48.86623093682222,21.263616557733332,370.37037037,0.0,71.11,20.12,12.81,58.3,7.31,18.74,1.58376963351,0.712589073634
Davidleeking-GoingToWork428.xml,1,videoblogging,20,0.0,0.0,0.0,0.0,6.56,0.0,0.0,6.56,0.0,0.0,0.0,100.0,0.0,0.0,24.055773420499996,24.40087145968889,545.454545455,0.0,8.57,93.82,8.2,0.11,85.62,1.53,0.130890052356,0.483856778394
Ironmanrecords-PoliceBastardRaceHate25JahreAUFestival2008990.xml,1,music_and_entertainment,25,0.0,0.0,0.0,0.0,1.93,0.0,0.0,1.93,0.0,0.0,0.0,100.0,7.5,7.5,20.72374727668889,8.714596949891112,251.256281407,0.0,0.33,99.2,0.0,0.0,99.19,0.0,0.0130890052356,1.75068179819
AliaK-NaVloPoMo26Day26SultanAhmetHagiaSofia834.xml,1,travel,1,8.37,0.0,0.0,0.0,9.51,0.0,0.0,7.42,4.78,0.0,3.55,100.0,1.0,1.0,42.33246187363333,3.7037037037044445,84.388185654,2.10970464135,45.87,33.33,13.31,32.56,20.02,33.65,0.183246073298,2.08498284508
HanSFT-ChinasBrutalityInTibetExposed791.xml,1,documentary,9,0.0,0.0,0.0,0.0,4.79,0.0,0.0,4.79,0.0,0.0,0.0,100.0,5.555555555555555,4.809969071536303,40.97908496732222,14.727668845300002,4111.6751269,0.0,0.39,98.63,0.3,0.1,98.33,0.56,0.0130890052356,1.73308700625
Lauraflanders-GRITtvJune32008445.xml,1,politics,5,1.55,2.28,4.57,85.77,0.85,0.44,0.0,0.0,45.15,49.31,0.0,100.0,21.96875,17.165525725636837,29.55947712416667,11.590413943366665,729.885057471,5.0,91.89,19.07,13.69,78.18,5.38,2.72,69.3979057592,30.6149379784
Internetfreedom-InterviewWithWolfgangKleinwachter443.xml,1,citizen_journalism,29,0.0,7.78,0.0,78.84,1.17,5.9,0.0,0.0,1.15,4.71,85.93,100.0,1.5,1.5,47.230501089322225,6.056644880182221,470.409711684,12.5948406677,93.02,32.31,26.97,65.97,5.33,1.54,10.6544502618,5.79748394475
Sgallasch-wwwgmvcomau_GMV356DVD292.xml,1,sports,25,0.0,0.0,0.0,0.0,5.61,25.52,0.0,0.0,5.61,0.0,25.52,100.0,0.0,0.0,40.055773420499996,20.566448801744443,188.679245283,0.62893081761,22.38,67.17,14.75,7.35,52.42,23.4,0.0130890052356,1.39878595936
TheXboxDomain-GamescomBattlefiledBadCompany2972.xml,1,gaming,3,0.0,0.0,0.0,0.0,9.04,0.0,0.0,9.04,0.0,0.0,0.0,100.0,6.666666666666667,8.055363982396381,8.786056644870001,9.41176470588,3478.26086957,2.17391304348,9.11,95.65,8.77,0.0,86.89,1.09,0.0130890052356,0.404680214656
G14productions-DownAndOut915.xml,1,comedy,28,0.0,51.7,0.0,0.0,4.71,16.15,0.0,0.0,0.0,0.0,72.09,100.0,24.625,26.014118762702687,58.529847494566674,29.58605664487778,968.992248062,4.26356589147,62.5,46.32,20.14,42.27,26.18,10.83,4.64659685864,2.26972816046
Charmermark-MarcFraserGivingATourOfTheAkvoHeadquarters157.xml,1,default_category,17,2.93,0.0,0.0,0.0,10.67,0.0,0.0,0.0,1.1,2.44,9.61,100.0,0.5,0.5,1.6291938997825557,6.579520697163334,59.5238095238,2.18253968254,42.93,63.73,26.13,16.7,37.6,19.28,1.97643979058,4.43388756928
Haraldlink-MnchnerKulturBiergartenZwischennutzung591.xml,1,default_category,13,8.55,0.66,0.0,0.0,3.28,18.32,0.0,0.0,5.18,14.61,10.66,100.0,5.666666666666667,4.0276819911981905,6.503703703703112,7.363834422660001,1072.74063189,2.71858927259,9.97,88.43,6.64,3.33,81.8,8.09,3.14136125654,11.9732559162
Redmonk-ScottHebnerAtRSDC2008RationalTeamConcertJazzMovingTow636.xml,1,technology,1,28.82,17.17,10.36,13.8,3.2,13.4,0.0,0.0,1.07,16.52,68.34,100.0,9.333333333333334,8.73053390247253,33.48845315904444,13.681917211333333,91.7431192661,3.66972477064,35.77,84.36,28.71,7.05,55.65,7.57,12.3167539267,5.7534969649
TLDM-TheMiraculousStoryOfBaysidePart3Of11630.xml,1,religion,8,0.0,2.87,0.0,86.14,0.43,0.0,0.0,0.0,0.11,8.69,78.95,100.0,8.0,6.137317546507322,44.634422657955554,14.989106753814443,323.15978456,25.4937163375,88.9,38.15,29.25,60.79,8.9,0.84,11.7146596859,4.90014955573
Albarra-Set007Problem10354.xml,1,default_category,25,0.0,5.08,0.0,59.05,3.41,3.19,0.0,0.0,0.0,1.73,64.98,100.0,0.0,0.0,10.984749455334445,11.895424836587779,185.185185185,26.5432098765,23.74,50.71,5.17,18.41,45.54,30.51,2.8664921466,2.85035629454
TiburonTV-LeoKoivulehtoTripsayWebExpoFindYourRealTravelmates766.xml,1,the_mainstream_media,31,0.0,0.0,0.0,97.92,0.0,0.0,0.0,0.0,1.8,4.98,86.17,100.0,0.0,0.0,47.349455337688894,22.962962962955558,53.6193029491,9.38337801609,87.92,23.22,17.19,70.73,6.03,5.67,7.46073298429,3.28142869711
Lafayettecc-2009082305306UncoveredTheFutureBeginsVideo290.xml,1,default_category,33,0.0,0.0,0.0,88.8,0.23,0.0,0.0,0.0,0.02,45.11,43.1,100.0,0.0,0.0,17.951198257086666,4.749455337695555,4.09836065574,18.2786885246,86.72,17.92,15.56,71.12,2.35,0.51,42.2120418848,21.4656461687
Nitaai-BS44DhruvaAttainsKrishna227.xml,1,religion,1,1.41,8.16,6.09,47.79,1.12,6.13,0.0,0.0,1.07,16.26,53.02,100.0,0.0,0.0,26.420043572988888,1.83006535948,17.793594306,10.5575326216,35.13,99.4,34.91,0.23,64.49,0.17,0.0130890052356,14.8324096068
Guidonia-LionsPubTivoliLocaleSalsaKaraokePianoBarVillaAdrian886.xml,1,music_and_entertainment,20,0.0,0.0,0.0,0.0,0.94,60.76,0.0,18.99,0.0,0.0,42.7,100.0,0.0,0.0,17.166448801755553,3.2679738562122225,606.060606061,1.51515151515,0.04,98.71,0.01,0.0,98.71,0.0,0.510471204188,1.16125626814
DarkMagshin-LoZMMEpisode3552.xml,1,gaming,5,4.24,8.55,4.9,51.94,3.87,5.08,0.0,0.0,3.8,67.86,0.0,100.0,7.0,7.496665925596525,29.800871459688885,12.287581699366665,781.592403214,16.3623082542,71.83,43.64,24.53,47.26,19.1,8.94,19.6465968586,12.043635084
Marceldeleeuwe-InterviewWithJaap344.xml,1,educational,13,6.02,75.5,0.0,0.0,4.06,3.92,0.0,0.0,7.27,0.0,78.91,100.0,14.636363636363637,19.137173379542695,47.3119825708,8.888888888882224,1139.70588235,1.10294117647,52.55,69.52,34.31,18.05,35.21,11.87,5.48429319372,2.39289170406
